mechanism_tag,mechanism,alpha,seed,update,update_u,update_counter,energy_E_pre,energy_E_post,funding_z,funding_g,funding_g_raw,funding_cut_active,funding_income,funding_alpha_eff,episode_return_end_mean,terminal_min_dists_end_mean,terminal_dbar_end,terminal_occupied_end_mean,terminal_CSR_train,vartd_VarTD,depr_F,depr_F_post,env_steps
hardzero_plus_depr__c0p52__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.1,30,0,1.0,1,1.0,0.48820293,1.0860325,0.08202901,0.08202901,1.0,0.008202901,0.1,-27.772104,2.3893192,0.79643977,0.07,0.0,0.21411662,0.0,0.0,3200
hardzero_plus_depr__c0p52__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.1,30,1,0.0,1,0.48820293,0.49761945,1.0261097,0.09416516,0.09416516,1.0,0.009416516,0.1,-26.503872,2.2574863,0.75249547,0.128,0.0,0.15564354,0.0,0.02,6400
hardzero_plus_depr__c0p52__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.1,30,2,0.0,1,0.49761945,0.5071094,1.0118793,0.09730176,0.09730176,1.0,0.009489937,0.09753099,-26.903313,2.226179,0.74205965,0.208,0.0,0.18118379,0.02,0.04,9600
hardzero_plus_depr__c0p52__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.1,30,3,0.0,1,0.5071094,0.51503897,1.0790346,0.08336149,0.08336149,1.0,0.0079295905,0.09512295,-28.520424,2.3739235,0.79130787,0.15200001,0.0,0.16178016,0.04,0.06,12800
hardzero_plus_depr__c0p52__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.1,30,4,0.0,1,0.51503897,0.52384454,1.0226703,0.09491387,0.09491387,1.0,0.008805573,0.092774354,-27.013454,2.2499194,0.7499732,0.16000001,0.0,0.14080787,0.06,0.08,16000
hardzero_plus_depr__c0p52__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.1,30,5,1.0,2,0.52384454,0.011958979,1.0473131,0.0896782,0.0896782,1.0,0.00811442,0.09048375,-27.907997,2.3041348,0.76804495,0.16000001,0.0,0.15698737,0.08,0.04,19200
hardzero_plus_depr__c0p52__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.1,30,6,0.0,2,0.011958979,0.022135556,0.9706836,0.10698339,0.10698339,1.0,0.010176576,0.09512295,-26.452513,2.1355464,0.71184886,0.15200001,0.0,0.124398425,0.04,0.06,22400
hardzero_plus_depr__c0p52__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.1,30,7,0.0,2,0.022135556,0.031987023,0.9739271,0.10618739,0.10618739,1.0,0.009851466,0.092774354,-26.529524,2.1426823,0.71422744,0.15200001,0.0,0.13567431,0.06,0.08,25600
hardzero_plus_depr__c0p52__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.1,30,8,0.0,2,0.031987023,0.040426217,1.0302695,0.09326753,0.09326753,1.0,0.008439195,0.09048375,-27.087383,2.2666383,0.7555461,0.18400002,0.0,0.16835478,0.08,0.099999994,28800
hardzero_plus_depr__c0p52__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.1,30,9,0.0,2,0.040426217,0.04850162,1.0385492,0.091506265,0.091506265,1.0,0.008075399,0.08824969,-27.515032,2.284854,0.761618,0.224,0.0,0.17853509,0.099999994,0.11999999,32000
hardzero_plus_depr__c0p52__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.1,30,10,0.0,2,0.04850162,0.05703578,1.0036949,0.09915283,0.09915283,1.0,0.008534163,0.0860708,-26.25648,2.2081728,0.73605764,0.128,0.0,0.17047265,0.11999999,0.13999999,35200
hardzero_plus_depr__c0p52__z1p10__lam0p020__nu0p50__psi1p25,hardzero_plus_depr,0.1,30,11,0.0,2,0.05703578,0.06535079,1.0041357,0.09905222,0.09905222,1.0,0.008315009,0.08394571,-27.744688,2.2091427,0.73638093,0.104,0.0,0.14532943,0.13999999,0.15999998,38400
